"","genes","pen$tagwise.dispersion"
"3604","Solyc02g072500.2.1",0.65634762366766
"5725","Solyc03g081260.2.1",0.0718471147828953
"14278","Solyc08g077310.2.1",0.0390163863963238
"10175","Solyc06g007570.2.1",0.122833716016141
"19764","Solyc12g057040.1.1",0.717755102014441
"6973","Solyc03g121900.1.1",0.405957579437639
"6573","Solyc03g117010.2.1",0.289402111395331
"6258","Solyc03g112760.2.1",0.315399736640443
"16290","Solyc10g007130.2.1",0.0578181741820866
"19185","Solyc12g010860.1.1",0.0778418635614528
"13617","Solyc08g016750.2.1",0.0944091494207312
"16755","Solyc10g053970.1.1",0.153839463132982
"2437","Solyc01g107550.2.1",0.108590304343282
"9311","Solyc05g014240.2.1",0.108271342219779
"17770","Solyc11g009050.1.1",0.0614647542465178
"11755","Solyc06g083820.2.1",0.290263677625231
"12664","Solyc07g052900.1.1",0.156420686520213
"6346","Solyc03g113910.2.1",0.731340078321645
"2107","Solyc01g102800.2.1",0.179174395747789
"16571","Solyc10g039190.1.1",0.152565227649544
"882","Solyc01g067500.2.1",0.0632771480393929
"3267","Solyc02g067570.2.1",0.0634980490579832
"5206","Solyc03g025310.2.1",0.228175015170825
"13232","Solyc07g066220.2.1",0.133965204845255
"11571","Solyc06g076390.2.1",0.0515108643402414
"9954","Solyc05g055090.2.1",0.074563933492315
"6685","Solyc03g118310.2.1",0.116811022723423
"11846","Solyc07g005340.1.1",0.140068807359913
"20068","Solyc12g098850.1.1",0.420151920581378
"18265","Solyc11g044910.1.1",1.17608998013076
"732","Solyc01g057520.2.1",0.154336610495612
"7703","Solyc04g049350.2.1",0.0627258171682391
"6493","Solyc03g115810.2.1",0.0691041038600414
"18976","Solyc12g006980.1.1",0.162433032573519
"9271","Solyc05g013690.2.1",0.204323009602901
"9732","Solyc05g051900.2.1",0.480871884867811
"11384","Solyc06g073550.2.1",0.121281469499989
"19895","Solyc12g089280.1.1",0.192750865482929
"5922","Solyc03g095490.2.1",0.144674950739223
"3106","Solyc02g063030.2.1",0.252546803530954
"19138","Solyc12g010130.1.1",0.127776165716874
"14344","Solyc08g078320.2.1",0.0828935135529975
"11033","Solyc06g066550.2.1",0.0984485679694861
"19390","Solyc12g019860.1.1",0.0749621605942784
"15521","Solyc09g065330.2.1",0.136902170957088
"14382","Solyc08g078800.1.1",0.16346429704528
"9477","Solyc05g025510.2.1",0.0611203520498029
"19019","Solyc12g008560.1.1",0.239851716840422
"14071","Solyc08g074370.2.1",0.158844163106092
"6431","Solyc03g115000.2.1",0.160877231807065
"2155","Solyc01g103430.2.1",0.0966709525016142
"12884","Solyc07g056350.2.1",0.0408370938209996
"15643","Solyc09g074460.1.1",0.168513902583441
"11938","Solyc07g006520.2.1",0.142686699482158
"15635","Solyc09g074360.2.1",0.0622742268965802
"14662","Solyc08g082750.2.1",0.0822170555473238
"12115","Solyc07g009130.2.1",0.139478570496354
"19707","Solyc12g056210.1.1",0.0411554035181555
"18676","Solyc11g070030.1.1",0.0479852101646754
"13883","Solyc08g066200.2.1",0.0640922487371955
"14546","Solyc08g081180.2.1",0.0396377612581078
"20066","Solyc12g098820.1.1",0.0998856164525874
"3715","Solyc02g078210.2.1",0.273876584175209
"1501","Solyc01g091950.2.1",0.394912883870445
"19875","Solyc12g088990.1.1",0.0625301906444832
"8330","Solyc04g077780.2.1",0.415971576201525
"5182","Solyc03g019940.2.1",0.253792385955424
"13894","Solyc08g066490.2.1",0.315084799441207
"11687","Solyc06g082980.2.1",0.0753766345694233
"9458","Solyc05g023750.2.1",0.103463141893102
"6795","Solyc03g119720.2.1",0.391129504672592
"862","Solyc01g067100.2.1",0.0544370683531545
"14604","Solyc08g082010.2.1",0.980091742704717
"1741","Solyc01g096940.2.1",0.735648150454128
"6820","Solyc03g120010.2.1",0.0483134304679905
"5204","Solyc03g025280.2.1",0.0879368709753553
"5714","Solyc03g080140.2.1",0.0873490530837949
"9507","Solyc05g026540.2.1",0.0445170459095393
"14067","Solyc08g074290.2.1",0.0544342049952296
"16660","Solyc10g047650.1.1",0.0605967401138733
"16293","Solyc10g007180.2.1",0.135376961991612
"1257","Solyc01g087670.2.1",0.269201647500466
"20078","Solyc12g099000.1.1",0.095367940734332
"5227","Solyc03g025540.2.1",0.142953468148552
"14598","Solyc08g081940.2.1",0.0652746111469835
"7023","Solyc03g123610.2.1",0.118762035736076
"15612","Solyc09g072890.1.1",0.085242382118951
"11052","Solyc06g066790.2.1",0.0412221353242373
"16041","Solyc09g092240.2.1",0.235939813800142
"17436","Solyc10g086340.1.1",0.570352648069215
"16943","Solyc10g078340.1.1",0.0612646530671738
"2514","Solyc01g108630.2.1",0.697792910303996
"3587","Solyc02g072150.2.1",0.14149604917837
"8397","Solyc04g078690.2.1",0.15913372695341
"17376","Solyc10g085430.1.1",0.370780660318683
"17452","Solyc10g086560.1.1",0.249318548043032
"13001","Solyc07g063120.2.1",0.113577919877754
"3173","Solyc02g065070.2.1",0.137190805987763
"17039","Solyc10g079730.1.1",0.597394334922426
"1170","Solyc01g081430.2.1",0.0779646940138229
"3982","Solyc02g081920.2.1",0.195905431892882
"15177","Solyc09g014980.2.1",0.0403161470295199
"19787","Solyc12g063050.1.1",0.0352559082485905
"17108","Solyc10g080660.1.1",0.0908429756618088
"736","Solyc01g057770.2.1",0.0868119017406911
"13105","Solyc07g064580.2.1",0.098647448155493
"3079","Solyc02g062620.2.1",0.039909845527712
"16860","Solyc10g074940.1.1",0.0440935379196242
"3415","Solyc02g069590.2.1",0.069118547352362
"2829","Solyc02g014130.1.1",0.0758180411818817
"592","Solyc01g014180.2.1",0.0772199190162431
"2053","Solyc01g101020.2.1",0.082526230912585
"11851","Solyc07g005440.1.1",0.0895270030546396
"13980","Solyc08g067910.2.1",0.0321173071943349
"2614","Solyc01g109990.2.1",0.109811014658875
"3282","Solyc02g067820.2.1",0.0549833316170702
"1535","Solyc01g094410.2.1",0.149594927011545
"11099","Solyc06g068480.2.1",0.318991213359948
"17764","Solyc11g008990.1.1",0.20567893166476
"13591","Solyc08g015870.2.1",0.0879855851185575
"3375","Solyc02g069080.2.1",0.122727449644468
"8311","Solyc04g077500.2.1",0.741682606722715
"11377","Solyc06g073470.2.1",0.069980598883707
"13590","Solyc08g015860.2.1",0.0511660927146073
"12103","Solyc07g008840.2.1",0.127269344469465
"17804","Solyc11g010480.1.1",0.367092232223843
"16298","Solyc10g007290.2.1",0.239829202458473
"6313","Solyc03g113500.2.1",0.122029690725244
"18722","Solyc11g071700.1.1",0.0514864015318258
"19397","Solyc12g020050.1.1",0.255637661257249
"11528","Solyc06g075590.2.1",0.0428855255829666
"10019","Solyc05g056000.2.1",0.0858658972059073
"1305","Solyc01g088300.2.1",3.23142069365309
"5414","Solyc03g036470.1.1",0.145276990178744
"730","Solyc01g057310.2.1",0.339792139706329
"14000","Solyc08g068150.2.1",0.215678539288143
"15226","Solyc09g018370.2.1",0.0342084080146241
"3497","Solyc02g070790.2.1",0.198464094318914
"3566","Solyc02g071860.2.1",0.115118847183591
"4993","Solyc03g005960.2.1",0.0880285308319492
"16925","Solyc10g077110.1.1",0.0368590766147799
"248","Solyc01g006100.2.1",0.593026272677893
"8782","Solyc05g005690.1.1",0.233811622734244
"4214","Solyc02g085030.2.1",0.213787080316036
"12358","Solyc07g041490.1.1",0.0701289953533138
"7887","Solyc04g056390.2.1",0.0483887945822687
"14920","Solyc09g008920.2.1",0.116458417848817
"14561","Solyc08g081330.2.1",0.0453298150793306
"17105","Solyc10g080610.1.1",0.313399156843274
"4774","Solyc02g092800.2.1",0.0882203188105384
"5774","Solyc03g082980.2.1",0.0602409595064117
"18214","Solyc11g042640.1.1",0.459733261084313
"14793","Solyc09g007180.2.1",0.0445002627462983
"17001","Solyc10g079190.1.1",0.0944965437323063
"6060","Solyc03g097870.2.1",1.72613266030217
"9938","Solyc05g054910.2.1",0.0409248811977803
"14130","Solyc08g075380.2.1",0.0639513501188086
"845","Solyc01g066840.2.1",0.137659656769904
"3965","Solyc02g081620.2.1",0.0723758676055602
"17238","Solyc10g083310.1.1",0.496806120462559
"7336","Solyc04g009740.2.1",0.106474862440954
"18001","Solyc11g013440.1.1",0.0937755251981632
"871","Solyc01g067290.2.1",0.231939059427455
"18331","Solyc11g056680.1.1",0.155620160940513
"14952","Solyc09g009370.2.1",0.116896960712933
"3740","Solyc02g078520.2.1",0.0984173485274937
"903","Solyc01g067750.2.1",0.079983772781919
"6617","Solyc03g117540.2.1",0.0853508421673691
"2184","Solyc01g103750.2.1",0.111211674307417
"14529","Solyc08g081000.2.1",0.0487582016827585
"19504","Solyc12g038490.1.1",0.148780285426081
"4867","Solyc02g093880.2.1",0.0430325100756684
"5123","Solyc03g007670.2.1",0.0594461103045094
"4966","Solyc03g005470.2.1",0.0702148004172952
"7031","Solyc03g123700.2.1",0.106415755280205
"17780","Solyc11g010190.1.1",0.357536097205007
"1942","Solyc01g099680.2.1",0.0923417139857298
"18992","Solyc12g007170.1.1",0.034318349645707
"6356","Solyc03g114030.2.1",0.0653666801603608
"7853","Solyc04g054880.2.1",0.61261628172146
"14938","Solyc09g009180.2.1",0.0826523869257055
"2903","Solyc02g023970.2.1",0.0488876700739572
"14841","Solyc09g007760.2.1",0.771323961092668
"4008","Solyc02g082220.2.1",0.0539774664924525
"152","Solyc00g187050.2.1",0.73812469210097
"17859","Solyc11g011220.1.1",0.162702004236843
"17042","Solyc10g079770.1.1",0.236128227298856
"14892","Solyc09g008470.2.1",0.116967329578527
"9947","Solyc05g055000.2.1",0.126431625666331
"16973","Solyc10g078740.1.1",0.211743463890468
"7459","Solyc04g014870.2.1",0.0439867195014955
"4473","Solyc02g088560.2.1",0.376484252169715
"8213","Solyc04g076300.2.1",0.138711278611141
"5518","Solyc03g053100.2.1",0.0567433693075316
"1373","Solyc01g090270.2.1",0.0689006835073559
"2544","Solyc01g109080.2.1",0.105011965349401
"10142","Solyc06g007120.2.1",0.130127654814398
"19700","Solyc12g056120.1.1",0.112230794851011
"11957","Solyc07g006790.2.1",0.0342012144720399
"12962","Solyc07g062600.2.1",0.0644815694747702
"9485","Solyc05g025740.2.1",0.156096895227357
"12361","Solyc07g041550.2.1",0.0580972210043813
"12684","Solyc07g053180.2.1",0.190640739497461
"4342","Solyc02g086750.1.1",0.0689514798361752
"7816","Solyc04g053120.2.1",0.0893632903886186
"16946","Solyc10g078390.1.1",0.0470319612306072
"4772","Solyc02g092780.1.1",0.0494197939341313
"3365","Solyc02g068920.2.1",0.219998073526172
"8719","Solyc04g082820.2.1",0.204128716267695
"3153","Solyc02g064680.2.1",0.120143985165228
"12008","Solyc07g007500.2.1",0.095333119429352
"12202","Solyc07g018350.2.1",0.0290620770183791
"15689","Solyc09g075140.2.1",0.385640406704273
"4668","Solyc02g091410.2.1",0.0453016498823946
"16263","Solyc10g006770.2.1",0.0910493149898007
"3670","Solyc02g077600.2.1",0.108741935040624
"5772","Solyc03g082960.2.1",0.423422458256451
"8337","Solyc04g077860.2.1",0.397600357127679
"8598","Solyc04g081320.2.1",0.403171664548146
"16624","Solyc10g045620.1.1",0.0567259534112582
"2384","Solyc01g106750.1.1",0.731621368622501
"1722","Solyc01g096710.2.1",0.0457915961194359
"14314","Solyc08g077890.2.1",0.177097200510775
"2000","Solyc01g100360.2.1",0.161010358651729
"7557","Solyc04g016510.2.1",0.0758339044563366
"16249","Solyc10g006560.2.1",0.203147683474655
"5596","Solyc03g063280.2.1",0.0824821354108862
"2732","Solyc01g111600.2.1",0.0835306563035917
"18039","Solyc11g017250.1.1",0.111044100670008
"8986","Solyc05g008450.2.1",0.194740389576649
"3160","Solyc02g064770.2.1",0.138971823165308
"7163","Solyc04g007270.2.1",0.117473854458713
"10045","Solyc05g056290.2.1",0.219654912593151
"9313","Solyc05g014260.2.1",0.108615607631567
"7201","Solyc04g007860.2.1",0.0618041514739047
"16348","Solyc10g008020.2.1",0.528414530096808
"14736","Solyc09g005340.2.1",0.0403779731762137
"8880","Solyc05g007030.2.1",0.0694933354442164
"12960","Solyc07g062580.2.1",0.0809912649380826
"12411","Solyc07g042560.2.1",0.358047630371641
"19193","Solyc12g010980.1.1",0.436288030723321
"8460","Solyc04g079550.2.1",0.0523153797079451
"9230","Solyc05g013160.2.1",0.226729336385597
"2695","Solyc01g111150.2.1",0.0541950174209563
"17143","Solyc10g081100.1.1",0.218562938133446
"2880","Solyc02g021470.2.1",0.0516503755274217
"4163","Solyc02g084390.2.1",0.130544174152554
"19382","Solyc12g019480.1.1",1.04945572566076
"17279","Solyc10g083970.1.1",0.148286124177599
"13323","Solyc08g005800.2.1",0.078195398243039
"7398","Solyc04g011580.2.1",0.192806309195434
"10968","Solyc06g065560.1.1",0.107066691172053
"19337","Solyc12g017420.1.1",0.115124340191086
"10728","Solyc06g059960.2.1",0.0382452759552011
"12968","Solyc07g062680.1.1",0.191429583654613
"13230","Solyc07g066200.2.1",0.0648226221106225
"14504","Solyc08g080570.2.1",0.210278125677703
"7867","Solyc04g055120.2.1",0.0538990344866789
"18734","Solyc11g071840.1.1",0.0813317690945572
"12996","Solyc07g063050.1.1",0.192758040848677
"12472","Solyc07g043580.2.1",0.428867743330926
"18029","Solyc11g017070.1.1",0.135039539339565
"14583","Solyc08g081730.2.1",0.0704311430320498
"8788","Solyc05g005760.2.1",0.15806826362699
"11556","Solyc06g076150.2.1",0.0970677101820932
"5572","Solyc03g062720.2.1",0.502405937182218
"2356","Solyc01g106260.2.1",0.270170415235945
"14656","Solyc08g082690.2.1",0.227365357154756
"10612","Solyc06g053140.2.1",0.336287291671462
"16848","Solyc10g074720.1.1",0.507196327748401
"10939","Solyc06g065210.2.1",0.0385198628387544
"6122","Solyc03g110900.2.1",0.0649245203323164
"7801","Solyc04g051670.2.1",0.222568173350643
"17122","Solyc10g080880.1.1",0.764842768646797
"7724","Solyc04g049840.2.1",0.0554491667597515
"10091","Solyc06g005360.2.1",0.0844251663091776
"13222","Solyc07g066090.2.1",0.212451636555161
"5560","Solyc03g059420.2.1",0.043316707095717
"9049","Solyc05g009420.1.1",0.229671253061876
"3061","Solyc02g062350.2.1",0.220911137322443
"2869","Solyc02g021240.2.1",0.0443028005147262
"13736","Solyc08g060940.1.1",0.0681864495394988
"11901","Solyc07g006000.2.1",0.298801834044824
"4161","Solyc02g084370.1.1",1.02385551872196
"18121","Solyc11g022390.1.1",0.0426237073018116
"4876","Solyc02g093970.2.1",0.0404563342030801
"7053","Solyc03g123960.2.1",0.0443225881463753
"11300","Solyc06g072340.2.1",0.0595402844597393
"16196","Solyc10g005880.2.1",0.37918524837977
"1441","Solyc01g091220.2.1",0.157454228316664
"18032","Solyc11g017140.1.1",0.221238211976228
"6270","Solyc03g112900.2.1",0.0762405179748356
"17249","Solyc10g083520.1.1",0.0434138380030789
"9257","Solyc05g013490.2.1",0.109060630570569
"5096","Solyc03g007320.2.1",0.0402507930093515
"13284","Solyc08g005190.2.1",0.109784691395337
"6909","Solyc03g121080.2.1",0.593012332128414
"20164","Solyc12g100310.1.1",0.0577275578697381
"18854","Solyc12g005080.1.1",0.0482387294393543
"12883","Solyc07g056340.2.1",0.188670390215523
"6046","Solyc03g097710.2.1",0.382048817132404
"2073","Solyc01g102330.2.1",0.112132523194163
"14490","Solyc08g080370.2.1",0.0449733847648405
"8790","Solyc05g005780.2.1",0.0355212748569114
"1563","Solyc01g094720.2.1",0.124650019014533
"1277","Solyc01g087900.2.1",0.0607616788640026
"6595","Solyc03g117280.2.1",0.140395424411939
"12998","Solyc07g063080.2.1",0.555160927222139
"13981","Solyc08g067920.2.1",0.102122216806763
"16200","Solyc10g005920.2.1",0.0676519168272284
"2090","Solyc01g102570.2.1",0.174189130986085
"9381","Solyc05g015930.2.1",0.0545951745586995
"8373","Solyc04g078390.1.1",0.136288574831057
"6920","Solyc03g121260.2.1",0.191792993706021
"17327","Solyc10g084760.1.1",0.0555198122528453
"19616","Solyc12g044400.1.1",0.0504099850449843
"13157","Solyc07g065230.1.1",0.0375724568430265
"17867","Solyc11g011370.1.1",0.516227820553766
"22","Solyc00g007070.2.1",0.0435116570330306
"4495","Solyc02g088820.2.1",0.111704851780165
"9108","Solyc05g010300.2.1",0.225646738780253
"2746","Solyc01g111740.2.1",0.452988386754004
"19212","Solyc12g011290.1.1",0.574289009060851
"15562","Solyc09g065900.2.1",0.20926098316384
"2395","Solyc01g106900.2.1",0.135188599436671
"7472","Solyc04g015130.2.1",0.0682968585719614
"12701","Solyc07g053440.2.1",0.136301174238243
"1830","Solyc01g098160.2.1",0.05203890928074
"13861","Solyc08g065900.2.1",0.148333894779386
"7026","Solyc03g123640.2.1",0.0377663837956286
"15546","Solyc09g065700.2.1",0.127309074070522
"15706","Solyc09g075390.2.1",0.229760338096274
"16402","Solyc10g008800.2.1",0.0984773594851797
"1120","Solyc01g080770.2.1",0.352567042793914
"16331","Solyc10g007770.2.1",0.351341927374587
"463","Solyc01g009050.2.1",0.0411116516440764
"12005","Solyc07g007430.2.1",0.120266042341147
"20057","Solyc12g098630.1.1",0.593829912902025
"10028","Solyc05g056100.2.1",0.169529122281113
"1253","Solyc01g087610.2.1",0.106153461725818
"1638","Solyc01g095620.2.1",0.373181766367763
"15470","Solyc09g064500.2.1",0.393629738652407
"9055","Solyc05g009530.2.1",0.13347790097926
"13725","Solyc08g059660.1.1",0.177794255308786
"5386","Solyc03g033980.2.1",0.0522273373684948
"11375","Solyc06g073450.2.1",0.182019443120897
"7326","Solyc04g009560.2.1",0.0709958325112096
"10014","Solyc05g055940.2.1",0.181650281799881
"16231","Solyc10g006330.2.1",0.424977201358617
"6288","Solyc03g113100.2.1",0.0713829740282589
"20059","Solyc12g098670.1.1",0.028455728216891
"15936","Solyc09g090720.2.1",0.0476453693664419
"17291","Solyc10g084180.1.1",0.0817208130973359
"2648","Solyc01g110450.2.1",0.107730985166474
"9562","Solyc05g044610.1.1",0.032164784925145
"7417","Solyc04g012170.2.1",0.0941158245973661
"13466","Solyc08g007770.2.1",0.0989424500786443
"11814","Solyc06g084530.2.1",0.0645748251327479
"15513","Solyc09g065210.2.1",0.0439821973912677
"4534","Solyc02g089370.2.1",0.109244527142183
"12062","Solyc07g008180.2.1",0.271013467490823
"19767","Solyc12g057110.2.1",0.107116655732836
"2774","Solyc01g112080.2.1",0.224879667427875
"3582","Solyc02g072090.1.1",0.214037444865651
"5427","Solyc03g043760.2.1",0.0580501386489909
"4577","Solyc02g089980.2.1",0.280225040882872
"13244","Solyc07g066350.1.1",0.924583457553768
"2237","Solyc01g104510.2.1",0.182016993622178
"14559","Solyc08g081310.2.1",0.0923807070491098
"17894","Solyc11g011910.1.1",0.0898256340818865
"11777","Solyc06g084090.2.1",0.415705851468961
"9920","Solyc05g054630.2.1",0.193846390624438
"5024","Solyc03g006420.2.1",0.14953719859094
"9476","Solyc05g025500.2.1",0.170448685010191
"4547","Solyc02g089610.1.1",0.353953981348717
"14300","Solyc08g077680.2.1",0.0708904353049509
"15799","Solyc09g082710.2.1",0.51277130560029
"19811","Solyc12g087890.1.1",0.0410782294093283
"7759","Solyc04g050540.2.1",0.0975650122280237
"18234","Solyc11g043210.1.1",0.0467059747038145
"11516","Solyc06g075390.2.1",0.0849846279448412
"9859","Solyc05g053800.2.1",0.188619097393737
"16011","Solyc09g091840.2.1",0.0444749147426242
"13188","Solyc07g065680.2.1",0.112823596790679
"18246","Solyc11g044360.1.1",0.178395663877707
"15031","Solyc09g010420.2.1",0.0708028446857839
"2645","Solyc01g110410.2.1",0.054829051294376
"14175","Solyc08g075950.1.1",0.580216779088282
"945","Solyc01g068390.2.1",0.0656376020081586
"10538","Solyc06g050770.2.1",0.0281593978253331
"6652","Solyc03g117940.2.1",0.17792041549943
