,genes,bcv
10172,Solyc06g007520.2.1,0.091329536
15782,Solyc09g082500.2.1,0.038448801
2603,Solyc01g109850.2.1,0.056600689
2459,Solyc01g107880.2.1,0.098271713
19852,Solyc12g088650.1.1,0.157941959
6117,Solyc03g098780.1.1,0.362993365
8638,Solyc04g081880.2.1,0.050167306
13372,Solyc08g006530.2.1,0.045252059
5207,Solyc03g025320.2.1,0.073812771
7089,Solyc04g005340.2.1,0.030981824
17251,Solyc10g083570.1.1,0.122205655
2570,Solyc01g109410.2.1,0.034106286
13052,Solyc07g063850.2.1,0.226197342
9860,Solyc05g053810.2.1,0.071276247
19195,Solyc12g011010.1.1,0.314141999
19049,Solyc12g008940.1.1,0.030497561
17599,Solyc11g006710.1.1,0.297110198
11751,Solyc06g083780.2.1,0.112741796
11495,Solyc06g075010.2.1,0.069022998
10171,Solyc06g007510.2.1,0.093552564
3707,Solyc02g078120.1.1,0.039746771
4355,Solyc02g086910.2.1,0.307661466
17809,Solyc11g010560.1.1,0.056133819
19674,Solyc12g055720.1.1,0.051412531
10756,Solyc06g060400.2.1,0.050686223
17264,Solyc10g083760.1.1,0.046616642
953,Solyc01g068530.2.1,0.09818724
570,Solyc01g011000.2.1,0.124654037
19572,Solyc12g042650.1.1,0.164124476
15784,Solyc09g082520.2.1,0.101339771
1862,Solyc01g098640.2.1,0.240481942
11664,Solyc06g082660.2.1,0.032871662
7851,Solyc04g054810.2.1,0.107343857
16384,Solyc10g008520.2.1,0.187318479
15813,Solyc09g082970.2.1,0.039504482
8377,Solyc04g078470.2.1,0.134664396
18902,Solyc12g005860.1.1,0.086659424
835,Solyc01g066640.2.1,0.08142901
11402,Solyc06g073780.2.1,0.053495164
2580,Solyc01g109540.2.1,0.061544458
13937,Solyc08g067090.2.1,0.073848989
9189,Solyc05g012510.2.1,0.048870593
17152,Solyc10g081190.1.1,0.060015369
18972,Solyc12g006920.1.1,0.031025288
11703,Solyc06g083180.2.1,0.107707112
19104,Solyc12g009600.1.1,0.456869251
7350,Solyc04g009950.2.1,0.080340623
5634,Solyc03g071620.1.1,0.123271632
6576,Solyc03g117040.2.1,0.076591832
4304,Solyc02g086240.2.1,0.049977517
9429,Solyc05g018510.2.1,0.161879884
10568,Solyc06g051310.2.1,0.04409576
4434,Solyc02g087980.2.1,0.040391087
11862,Solyc07g005560.2.1,0.046998691
2748,Solyc01g111760.2.1,0.026985612
15541,Solyc09g065640.2.1,0.063582591
7116,Solyc04g005680.2.1,0.050826903
8067,Solyc04g072450.2.1,0.108542895
708,Solyc01g056780.2.1,0.576577011
15459,Solyc09g064370.2.1,0.026710422
4463,Solyc02g088350.2.1,0.299657048
12028,Solyc07g007760.2.1,0.11105725
1541,Solyc01g094480.2.1,0.040077906
17701,Solyc11g008150.1.1,0.149581262
17862,Solyc11g011260.1.1,0.053591152
11695,Solyc06g083070.2.1,0.136760457
16345,Solyc10g007980.2.1,0.065004471
12966,Solyc07g062650.2.1,0.041568549
18477,Solyc11g066430.1.1,0.170758927
1620,Solyc01g095410.2.1,0.030804414
17689,Solyc11g007990.1.1,0.051496726
1569,Solyc01g094800.2.1,0.087457748
12970,Solyc07g062700.2.1,0.034485582
6694,Solyc03g118430.2.1,0.107527699
921,Solyc01g068100.2.1,0.065118878
13151,Solyc07g065170.2.1,0.062929435
3186,Solyc02g065300.1.1,0.047558954
11512,Solyc06g075340.2.1,0.074422804
7415,Solyc04g012120.2.1,0.08981958
14182,Solyc08g076030.2.1,0.03690432
14415,Solyc08g079260.2.1,0.054521513
2726,Solyc01g111530.2.1,0.065628999
18608,Solyc11g069160.1.1,0.0971337
12905,Solyc07g056650.2.1,0.12650001
2625,Solyc01g110130.2.1,0.126936442
1001,Solyc01g079240.2.1,0.048535567
4081,Solyc02g083290.2.1,0.341150192
2624,Solyc01g110120.2.1,0.038325467
18476,Solyc11g066410.1.1,0.474090777
16090,Solyc09g098040.2.1,0.103028952
14930,Solyc09g009080.2.1,0.094400001
4635,Solyc02g090890.2.1,0.181494184
17301,Solyc10g084320.1.1,0.144857578
15510,Solyc09g065180.2.1,0.543947471
16075,Solyc09g097830.2.1,0.069415403
14575,Solyc08g081580.2.1,0.074088939
10878,Solyc06g063140.2.1,0.081006763
17963,Solyc11g012870.1.1,0.178288956
2252,Solyc01g104680.2.1,0.059340289
6607,Solyc03g117420.2.1,0.300308224
8082,Solyc04g072660.2.1,0.070354163
11668,Solyc06g082750.2.1,0.457208495
18633,Solyc11g069430.1.1,0.100880574
10965,Solyc06g065520.2.1,0.042340879
4754,Solyc02g092560.2.1,0.169094251
4885,Solyc02g094130.2.1,0.057254899
3486,Solyc02g070650.2.1,0.06197163
1561,Solyc01g094690.2.1,0.122591122
9930,Solyc05g054760.2.1,0.050552009
8344,Solyc04g077970.2.1,0.032515986
15024,Solyc09g010330.2.1,0.09379486
2706,Solyc01g111300.2.1,0.599747812
11713,Solyc06g083300.2.1,0.026574058
3710,Solyc02g078150.2.1,0.229492964
1783,Solyc01g097500.2.1,0.054757616
17303,Solyc10g084350.1.1,0.033741247
17479,Solyc11g005090.1.1,0.039955824
15186,Solyc09g015170.2.1,0.038483275
11742,Solyc06g083680.2.1,0.289793748
16150,Solyc10g005260.2.1,0.056067827
9633,Solyc05g050200.2.1,0.055478545
6202,Solyc03g112050.2.1,0.034873175
13413,Solyc08g007040.2.1,0.757588418
19812,Solyc12g087940.1.1,0.143421384
20151,Solyc12g100060.1.1,0.163329088
11403,Solyc06g073790.2.1,0.083804984
3435,Solyc02g069830.2.1,0.100173941
11040,Solyc06g066640.2.1,0.534338217
10051,Solyc05g056350.2.1,0.031454152
8587,Solyc04g081210.2.1,0.072099979
19089,Solyc12g009410.1.1,0.092111331
13332,Solyc08g005970.2.1,0.034380444
19278,Solyc12g014250.1.1,0.077387628
13088,Solyc07g064330.2.1,0.077065171
2354,Solyc01g106240.2.1,0.056087417
12715,Solyc07g053610.2.1,0.085936238
2123,Solyc01g103010.2.1,0.037067913
15610,Solyc09g072870.2.1,0.131971234
1729,Solyc01g096810.2.1,0.222358968
6733,Solyc03g118910.1.1,0.049157711
3927,Solyc02g081160.2.1,0.054482967
2127,Solyc01g103050.2.1,0.067733434
11759,Solyc06g083870.2.1,0.056683224
8125,Solyc04g074230.2.1,0.035935807
18111,Solyc11g021020.1.1,0.079302297
4004,Solyc02g082180.2.1,0.124179525
1997,Solyc01g100320.2.1,0.07434387
16922,Solyc10g077070.1.1,0.1225633
10863,Solyc06g062950.1.1,0.056182001
17961,Solyc11g012850.1.1,0.266603579
5322,Solyc03g031970.2.1,0.132301379
11334,Solyc06g072830.2.1,0.027797171
2372,Solyc01g106480.2.1,0.259178756
17597,Solyc11g006690.1.1,0.074220844
12984,Solyc07g062870.2.1,0.286109747
13476,Solyc08g007990.2.1,0.026051689
19133,Solyc12g010040.1.1,0.030061535
6894,Solyc03g120910.2.1,0.089332576
15804,Solyc09g082780.2.1,0.072034602
18422,Solyc11g065670.1.1,0.122458757
3331,Solyc02g068420.2.1,0.050241572
11445,Solyc06g074260.2.1,0.244844216
12379,Solyc07g041970.2.1,0.225302924
18816,Solyc11g072880.1.1,0.050281525
9442,Solyc05g018810.2.1,0.037270327
6960,Solyc03g121720.2.1,0.284207807
17255,Solyc10g083630.1.1,0.035890948
250,Solyc01g006120.2.1,0.057168967
10978,Solyc06g065680.2.1,0.092299439
14716,Solyc09g005010.2.1,0.102042222
13185,Solyc07g065630.2.1,0.066408897
2791,Solyc01g112290.2.1,0.140942016
7194,Solyc04g007710.2.1,0.027517424
16359,Solyc10g008140.2.1,0.073109345
1472,Solyc01g091620.2.1,0.116706611
14410,Solyc08g079170.2.1,0.091020011
17380,Solyc10g085480.1.1,0.07029989
19248,Solyc12g013900.1.1,0.058458102
10467,Solyc06g048410.2.1,0.438665962
18948,Solyc12g006480.1.1,0.061924162
462,Solyc01g009040.2.1,0.05086791
15443,Solyc09g063030.2.1,0.028747838
11866,Solyc07g005600.2.1,0.046037908
18176,Solyc11g039840.1.1,0.029764434
15930,Solyc09g090660.2.1,0.046053238
1409,Solyc01g090780.2.1,0.06854946
18947,Solyc12g006470.1.1,0.12131178
17756,Solyc11g008870.1.1,0.114067696
11987,Solyc07g007210.2.1,0.042776885
13860,Solyc08g065890.2.1,0.048962589
11276,Solyc06g071920.2.1,0.058799206
4617,Solyc02g090570.2.1,0.070524024
11404,Solyc06g073800.2.1,0.09164884
11961,Solyc07g006830.2.1,0.045363609
10207,Solyc06g007980.2.1,0.026888941
14404,Solyc08g079090.2.1,0.094262651
14017,Solyc08g068340.2.1,0.028963255
5909,Solyc03g095220.2.1,0.182208685
12862,Solyc07g056030.2.1,0.068235458
12207,Solyc07g019460.2.1,0.049890667
6723,Solyc03g118780.2.1,0.268135344
11663,Solyc06g082650.2.1,0.082665703
19026,Solyc12g008630.1.1,0.057849781
7622,Solyc04g026100.1.1,0.074813253
14708,Solyc08g083320.2.1,0.098332741
19076,Solyc12g009250.1.1,0.236474447
11568,Solyc06g076340.2.1,0.056094085
2160,Solyc01g103480.2.1,0.023959228
2450,Solyc01g107730.2.1,0.049922893
5007,Solyc03g006140.2.1,0.062772362
1457,Solyc01g091460.2.1,0.1071036
8721,Solyc04g082840.2.1,0.040951647
8609,Solyc04g081440.2.1,0.07570165
3869,Solyc02g080330.2.1,0.044231169
9933,Solyc05g054810.2.1,0.073146677
19033,Solyc12g008720.1.1,0.1201993
453,Solyc01g008950.2.1,0.057467542
11787,Solyc06g084210.2.1,0.038707032
11543,Solyc06g075850.1.1,0.165299139
10997,Solyc06g065970.1.1,0.45885696
490,Solyc01g009520.2.1,0.072769694
7498,Solyc04g015490.2.1,0.244638487
713,Solyc01g056850.2.1,0.106244012
8974,Solyc05g008300.1.1,0.063917818
13417,Solyc08g007110.2.1,0.080180919
11237,Solyc06g071430.2.1,0.191323456
19354,Solyc12g017830.1.1,0.036717196
2615,Solyc01g110000.2.1,0.224753065
19737,Solyc12g056650.1.1,0.130941313
11272,Solyc06g071880.2.1,0.06772561
7692,Solyc04g049120.2.1,0.13240504
6454,Solyc03g115360.2.1,0.082769059
11129,Solyc06g068870.2.1,0.055816536
12591,Solyc07g049370.2.1,0.111422224
14313,Solyc08g077880.2.1,0.20619774
14847,Solyc09g007850.2.1,0.135982393
14348,Solyc08g078390.2.1,0.092857937
4903,Solyc02g094400.2.1,0.2011033
7663,Solyc04g045340.2.1,0.038069644
13056,Solyc07g063890.2.1,0.108058392
4237,Solyc02g085350.2.1,0.07240113
9259,Solyc05g013510.2.1,0.122439339
8183,Solyc04g074980.2.1,0.124839488
215,Solyc01g005560.2.1,0.075453825
1582,Solyc01g094950.2.1,0.035375385
7567,Solyc04g017690.2.1,0.085195397
7996,Solyc04g071350.2.1,0.025738434
5226,Solyc03g025530.2.1,0.027045279
6910,Solyc03g121090.2.1,0.245813562
12071,Solyc07g008320.2.1,0.043569894
13766,Solyc08g061820.2.1,0.061316768
15079,Solyc09g011080.2.1,0.706114367
7929,Solyc04g063230.2.1,0.043738122
11088,Solyc06g068320.2.1,0.035125518
8979,Solyc05g008350.2.1,0.103370098
10797,Solyc06g061000.2.1,0.087285852
18165,Solyc11g033270.1.1,0.060205599
13210,Solyc07g065950.2.1,0.063183113
11360,Solyc06g073280.2.1,0.109830481
11544,Solyc06g075930.1.1,0.212239423
3110,Solyc02g063070.2.1,0.036811372
17089,Solyc10g080420.1.1,0.112625881
3691,Solyc02g077880.2.1,0.19752267
14690,Solyc08g083110.2.1,0.576209931
15016,Solyc09g010210.2.1,0.036827789
8077,Solyc04g072570.2.1,0.136509386
13008,Solyc07g063190.2.1,0.062521878
17416,Solyc10g086020.1.1,0.127932323
510,Solyc01g009990.2.1,0.197861175
14200,Solyc08g076290.2.1,0.728217369
384,Solyc01g008000.2.1,0.046130213
7088,Solyc04g005330.2.1,0.047495015
15269,Solyc09g030390.2.1,0.042917035
1290,Solyc01g088080.2.1,0.070139851
2385,Solyc01g106770.2.1,0.088818925
13995,Solyc08g068100.2.1,0.070347656
10041,Solyc05g056250.2.1,0.031432917
12668,Solyc07g052940.2.1,0.060251823
7508,Solyc04g015620.2.1,0.038209613
988,Solyc01g074030.2.1,0.135109521
5700,Solyc03g079940.2.1,0.075228342
15014,Solyc09g010180.2.1,0.057064171
19062,Solyc12g009070.1.1,0.289677562
7959,Solyc04g064700.2.1,0.074994393
10736,Solyc06g060120.2.1,0.086085797
6337,Solyc03g113800.2.1,0.024050104
19596,Solyc12g043120.1.1,0.044397121
10867,Solyc06g063000.2.1,0.036022976
6209,Solyc03g112150.1.1,0.142546683
10747,Solyc06g060290.2.1,0.064818461
1781,Solyc01g097460.2.1,0.23961667
14211,Solyc08g076420.2.1,0.025947213
16003,Solyc09g091740.2.1,0.054620362
16171,Solyc10g005590.2.1,0.10522763
439,Solyc01g008770.2.1,0.032922985
10929,Solyc06g065020.2.1,0.101274224
1973,Solyc01g100050.2.1,0.036032624
8835,Solyc05g006490.2.1,0.068650955
1687,Solyc01g096290.2.1,0.099027971
12344,Solyc07g041150.2.1,0.028251519
2692,Solyc01g111120.2.1,0.133136137
14666,Solyc08g082820.2.1,0.056509165
1747,Solyc01g097010.2.1,0.030569591
11128,Solyc06g068860.2.1,0.087008279
2060,Solyc01g101100.2.1,0.070837509
17087,Solyc10g080390.1.1,0.033123796
17571,Solyc11g006390.1.1,0.14262169
6182,Solyc03g111700.2.1,0.144767746
17426,Solyc10g086190.1.1,0.150235756
7001,Solyc03g122310.2.1,0.088805045
3406,Solyc02g069490.2.1,0.112954213
14849,Solyc09g007870.2.1,0.135128613
15919,Solyc09g090520.2.1,0.126109614
16433,Solyc10g009220.2.1,0.034646735
6392,Solyc03g114470.2.1,0.113664558
1885,Solyc01g098920.2.1,0.039721004
10167,Solyc06g007470.2.1,0.050225383
8153,Solyc04g074580.1.1,0.075902753
6380,Solyc03g114340.2.1,0.098945584
11661,Solyc06g082620.1.1,0.085445888
551,Solyc01g010750.2.1,0.063186295
14221,Solyc08g076540.2.1,0.097398564
14006,Solyc08g068210.2.1,0.048454909
2772,Solyc01g112060.2.1,0.24577688
3898,Solyc02g080630.2.1,0.074031744
14437,Solyc08g079620.2.1,0.168875684
18406,Solyc11g065320.1.1,0.041152513
11308,Solyc06g072470.2.1,0.205143567
11773,Solyc06g084050.2.1,0.219359638
8715,Solyc04g082780.2.1,0.06892787
15243,Solyc09g018790.2.1,0.031086477
5683,Solyc03g078570.2.1,0.080861971
11114,Solyc06g068670.2.1,0.334061567
274,Solyc01g006450.2.1,0.218025158
15275,Solyc09g031650.2.1,0.086429878
1670,Solyc01g096100.2.1,0.103751301
19020,Solyc12g008570.1.1,0.070070149
8192,Solyc04g076060.2.1,0.054021217
17256,Solyc10g083640.1.1,0.057710399
3453,Solyc02g070210.2.1,0.100016635
15678,Solyc09g075010.2.1,0.192831823
19928,Solyc12g095760.1.1,0.058013793
12770,Solyc07g054430.2.1,0.190948917
10071,Solyc05g056580.2.1,0.033332533
6252,Solyc03g112660.2.1,0.107036654
17465,Solyc10g086760.1.1,0.080186181
5962,Solyc03g096360.2.1,0.067161041
2282,Solyc01g105120.2.1,0.479929233
431,Solyc01g008600.2.1,0.094532581
11361,Solyc06g073290.1.1,0.176259439
2192,Solyc01g103930.2.1,0.038168561
12112,Solyc07g008950.2.1,0.030243544
1000,Solyc01g079230.2.1,0.051665649
3327,Solyc02g068380.2.1,0.169686568
13697,Solyc08g044260.2.1,0.128399717
2203,Solyc01g104040.2.1,0.040874344
9455,Solyc05g023680.2.1,0.063631789
6070,Solyc03g098000.2.1,0.13773771
12819,Solyc07g055230.2.1,0.061293329
9811,Solyc05g053100.2.1,0.191567658
3161,Solyc02g064800.2.1,0.405571077
5519,Solyc03g053110.2.1,0.435222808
16225,Solyc10g006260.2.1,0.159040699
3306,Solyc02g068100.2.1,0.044898064
19191,Solyc12g010930.1.1,0.055709413
4743,Solyc02g092430.1.1,0.071318928
10302,Solyc06g009630.1.1,0.126090661
1127,Solyc01g080840.2.1,0.178258298
211,Solyc01g005520.2.1,0.593280084
4370,Solyc02g087150.2.1,0.359576618
4340,Solyc02g086730.1.1,0.209685101
9152,Solyc05g012070.2.1,0.097079563
15135,Solyc09g013080.2.1,0.104137484
18979,Solyc12g007010.1.1,0.23039651
19992,Solyc12g096550.1.1,0.155079957
10604,Solyc06g051960.2.1,0.073434369
18657,Solyc11g069720.1.1,0.0669291
3667,Solyc02g077560.2.1,0.137465395
15760,Solyc09g082060.2.1,0.072917079
17521,Solyc11g005670.1.1,0.083590554
2910,Solyc02g024070.2.1,0.059758581
6169,Solyc03g111570.2.1,0.050294046
2229,Solyc01g104370.2.1,0.151280139
228,Solyc01g005820.2.1,0.096579025
1358,Solyc01g089970.2.1,0.167346436
11271,Solyc06g071870.2.1,0.088193825
3950,Solyc02g081440.2.1,0.053862014
4847,Solyc02g093630.2.1,0.044655032
15170,Solyc09g014780.2.1,0.043855496
6636,Solyc03g117770.2.1,0.059104585
18634,Solyc11g069440.1.1,0.075480105
2368,Solyc01g106430.2.1,0.16741397
13213,Solyc07g065980.2.1,0.211750726
2653,Solyc01g110520.2.1,0.035184685
411,Solyc01g008310.2.1,0.030346304
9848,Solyc05g053650.2.1,0.048324652
16070,Solyc09g092710.2.1,0.220856249
4294,Solyc02g086130.2.1,0.03309426
12136,Solyc07g014700.2.1,0.028763937
14710,Solyc08g083350.2.1,0.138880119
1284,Solyc01g088020.2.1,0.04821575
12279,Solyc07g032100.2.1,0.071236823
9337,Solyc05g014760.2.1,0.065808156
324,Solyc01g007150.2.1,0.028917541
2540,Solyc01g109040.2.1,0.324555778
16292,Solyc10g007150.2.1,0.044026657
5303,Solyc03g031720.2.1,0.047964912
19004,Solyc12g008360.1.1,0.047091929
267,Solyc01g006350.2.1,0.044899713
1810,Solyc01g097870.2.1,0.063319061
14913,Solyc09g008800.2.1,0.077557712
14012,Solyc08g068290.2.1,0.047282559
6552,Solyc03g116730.2.1,0.439274026
16793,Solyc10g055450.1.1,0.063321973
2027,Solyc01g100720.2.1,0.034878974
19126,Solyc12g009960.1.1,0.034814261
11891,Solyc07g005880.2.1,0.039880843
14285,Solyc08g077420.2.1,0.058772488
7040,Solyc03g123830.2.1,0.141555224
12459,Solyc07g043360.1.1,0.062651484
6659,Solyc03g118020.2.1,0.05588544
6204,Solyc03g112070.2.1,0.045744765
2091,Solyc01g102580.2.1,0.033385907
16004,Solyc09g091750.2.1,0.052179886
3382,Solyc02g069150.2.1,0.039262344
9064,Solyc05g009680.1.1,0.041759761
16864,Solyc10g074980.1.1,0.040239047
1021,Solyc01g079500.2.1,0.080647609
9403,Solyc05g017890.2.1,0.075753791
10039,Solyc05g056230.2.1,0.037938662
772,Solyc01g058730.2.1,0.032175903
15082,Solyc09g011170.2.1,0.040707261
3101,Solyc02g062970.2.1,0.087663793
5770,Solyc03g082920.2.1,0.080754559
15793,Solyc09g082650.2.1,0.041484295
17103,Solyc10g080590.1.1,0.088675631
19948,Solyc12g095960.1.1,0.095429134
1328,Solyc01g088600.2.1,0.217161216
13400,Solyc08g006880.2.1,0.06771274
536,Solyc01g010440.2.1,0.0730308
1652,Solyc01g095790.2.1,0.125428232
13066,Solyc07g064030.2.1,0.057812568
2933,Solyc02g031860.2.1,0.036610904
1196,Solyc01g086820.2.1,0.185724586
3480,Solyc02g070570.2.1,0.092273429
35,Solyc00g009020.2.1,0.035218729
7375,Solyc04g010260.2.1,0.100034106
16312,Solyc10g007500.2.1,0.054775922
17855,Solyc11g011170.1.1,0.225836896
7757,Solyc04g050510.2.1,0.039619096
10926,Solyc06g064940.2.1,0.07810773
18725,Solyc11g071730.1.1,0.078903025
4205,Solyc02g084920.2.1,0.048599865
15062,Solyc09g010840.1.1,0.096483985
1693,Solyc01g096390.2.1,0.117980703
8573,Solyc04g080980.2.1,0.112287869
10300,Solyc06g009530.2.1,0.022454074
12108,Solyc07g008900.2.1,0.046784145
6645,Solyc03g117870.2.1,0.090670943
18103,Solyc11g020780.1.1,0.07981253
11590,Solyc06g076660.2.1,0.265675137
11844,Solyc07g005320.2.1,0.124005592
3940,Solyc02g081330.2.1,0.182785945
4748,Solyc02g092480.2.1,0.076778167
7258,Solyc04g008680.2.1,0.053603331
5521,Solyc03g058190.2.1,0.239252023
18175,Solyc11g039830.1.1,0.05923986
10038,Solyc05g056220.2.1,0.087005965
8740,Solyc05g005020.2.1,0.048502422
7204,Solyc04g007890.2.1,0.100707582
936,Solyc01g068280.2.1,0.066217531
10428,Solyc06g036260.2.1,0.176825736
15058,Solyc09g010800.2.1,0.082985673
5549,Solyc03g059180.2.1,0.341554071
16141,Solyc10g005110.2.1,0.197275338
12122,Solyc07g009330.2.1,0.125946075
13346,Solyc08g006150.2.1,0.040990119
19523,Solyc12g039120.1.1,0.067291355
12060,Solyc07g008160.2.1,0.081908349
4655,Solyc02g091190.2.1,0.044674202
10522,Solyc06g050510.2.1,0.030882439
8436,Solyc04g079200.2.1,0.042282316
5526,Solyc03g058350.2.1,0.086764208
10143,Solyc06g007130.2.1,0.158887167
20060,Solyc12g098680.1.1,0.065495738
16154,Solyc10g005330.2.1,0.059351514
3323,Solyc02g068340.2.1,0.036380294
11382,Solyc06g073530.1.1,0.084971785
11301,Solyc06g072350.2.1,0.887601773
1406,Solyc01g090750.2.1,0.073487854
10920,Solyc06g064820.2.1,0.074279969
17453,Solyc10g086570.2.1,0.311297534
11066,Solyc06g068010.2.1,0.446805046
15040,Solyc09g010520.2.1,0.070525095
18587,Solyc11g068830.1.1,0.026646903
13838,Solyc08g065420.2.1,0.423842285
6742,Solyc03g119060.2.1,0.419493042
11645,Solyc06g082390.2.1,0.04103482
4773,Solyc02g092790.2.1,0.078251904
16311,Solyc10g007480.2.1,0.037664971
6426,Solyc03g114940.2.1,0.902061547
17746,Solyc11g008740.1.1,0.029388538
7541,Solyc04g016260.2.1,0.038184252
11241,Solyc06g071470.2.1,0.031947372
18815,Solyc11g072860.1.1,0.25440983
18363,Solyc11g062410.1.1,0.06551887
2720,Solyc01g111450.2.1,0.054330692
4272,Solyc02g085790.2.1,0.020813349
1710,Solyc01g096570.2.1,0.063165166
5288,Solyc03g026340.2.1,0.090781302
13738,Solyc08g061000.2.1,0.040252517
15718,Solyc09g075550.2.1,0.08967951
13622,Solyc08g021910.1.1,0.087806475
1882,Solyc01g098880.2.1,0.040467081
13074,Solyc07g064150.2.1,0.059194502
2936,Solyc02g031910.2.1,0.046728245
3796,Solyc02g079190.2.1,0.195474209
13821,Solyc08g063080.2.1,0.171819502
6692,Solyc03g118410.2.1,0.288007383
13491,Solyc08g008210.2.1,0.134058443
11749,Solyc06g083760.2.1,0.052128867
9396,Solyc05g016410.2.1,0.02519047
19119,Solyc12g009860.1.1,0.109315871
14954,Solyc09g009390.2.1,0.031282332
8122,Solyc04g074180.2.1,0.071747036
14691,Solyc08g083120.2.1,0.092377598
5988,Solyc03g096920.2.1,0.042296439
196,Solyc01g005330.2.1,0.029787999
9921,Solyc05g054640.2.1,0.062060682
13178,Solyc07g065510.2.1,0.161236086
5936,Solyc03g095840.2.1,0.029043288
13338,Solyc08g006040.2.1,0.046704193
1442,Solyc01g091230.2.1,0.159052884
15693,Solyc09g075180.2.1,0.127767609
2964,Solyc02g032960.2.1,0.106054756
11140,Solyc06g069020.2.1,0.025211985
15969,Solyc09g091180.2.1,0.080822717
3971,Solyc02g081700.1.1,0.076895277
8389,Solyc04g078610.2.1,0.06475877
1322,Solyc01g088510.2.1,0.038154486
18637,Solyc11g069470.1.1,0.064950648
14990,Solyc09g009890.2.1,0.072554709
3641,Solyc02g077090.2.1,0.028917563
12918,Solyc07g061940.2.1,0.10890975
8592,Solyc04g081260.2.1,0.06088082
8156,Solyc04g074640.2.1,0.256362166
1017,Solyc01g079450.2.1,0.047441239
5097,Solyc03g007330.2.1,0.108110255
13638,Solyc08g023440.2.1,0.090913855
13147,Solyc07g065120.2.1,0.04767404
13695,Solyc08g043170.2.1,0.038083531
18802,Solyc11g072710.1.1,0.417988137
19021,Solyc12g008580.1.1,0.15399431
2753,Solyc01g111830.2.1,0.064655456
16166,Solyc10g005530.2.1,0.041292956
395,Solyc01g008120.2.1,0.039094271
16740,Solyc10g051390.1.1,0.171414351
12073,Solyc07g008340.2.1,0.029815558
16043,Solyc09g092260.2.1,0.254947269
15901,Solyc09g090270.2.1,0.0944343
4117,Solyc02g083710.2.1,0.044123993
17283,Solyc10g084050.1.1,0.046521409
4715,Solyc02g092050.2.1,0.155052625
12933,Solyc07g062130.2.1,0.112452454
18417,Solyc11g065620.1.1,0.060802895
5129,Solyc03g007740.2.1,0.071413333
5435,Solyc03g044000.1.1,0.077072971
6121,Solyc03g110880.2.1,0.184522376
